is_in_state,student_aid_index,adjusted_gross_income,first_gen,pell_eligible,hs_gpa,sat_act_percentile,institutional_tier,cost_of_attendance,miles_from_campus,fafsa_month_sin,fafsa_month_cos,demonstrated_interest,merit_scholarship_amt,need_grant_amt,net_price,enrolled,net_price_to_income_ratio,financial_aid_discount_rate,unmet_financial_need_gap,engagement_velocity,urban_centric_locale_Rural,urban_centric_locale_Suburb,urban_centric_locale_Town
0,6239.0,32359.0,0,1,3.03,77.0,4,92413.0,62.7,0.866,0.5,47.7,36038.0,24140.0,32235.0,0,0.691245373270349,0.6512,25996.0,0.0789,1,0,0
0,11172.0,54784.0,1,0,3.36,66.0,2,40475.0,308.4,1.0,0.0,54.0,17551.0,6068.0,16856.0,1,0.2682698689303195,0.5835,5684.0,0.1304,0,0,1
1,13385.0,88073.0,0,0,2.47,39.0,2,53380.0,77.3,0.866,0.5,48.7,12780.0,6966.0,33634.0,1,0.32345936382730195,0.3699,20249.0,0.2903,0,0,1
0,14737.0,63454.0,0,0,2.66,50.0,1,43554.0,951.6,-0.866,-0.5,43.1,16449.0,6509.0,20596.0,0,0.281110527068742,0.5271,5859.0,0.0787,1,0,0
0,13399.0,102275.0,1,0,3.21,37.0,3,78945.0,45.9,0.866,0.5,78.1,17441.0,10144.0,51360.0,1,0.40693070026977435,0.3494,37961.0,0.0621,0,1,0
0,14729.0,67385.0,1,0,2.92,66.0,2,63732.0,227.6,-0.5,-0.866,65.5,17985.0,12968.0,32779.0,0,0.396357089077437,0.4857,18050.0,0.0929,0,1,0
0,8407.0,50285.0,0,1,2.85,48.0,0,15932.0,62.0,0.866,0.5,51.8,501.0,3345.0,12086.0,0,0.21543390824415684,0.2414,3679.0,0.1489,0,1,0
0,3278.0,27056.0,0,1,3.75,67.0,1,51903.0,217.0,0.5,0.866,43.8,22567.0,26606.0,2730.0,1,0.09612802709422041,0.9474,0.0,0.2222,0,0,1
0,17496.0,75204.0,0,0,2.21,24.0,1,48790.0,101.1,-0.5,0.866,53.5,9927.0,4949.0,33914.0,0,0.3722529739020508,0.3049,16418.0,0.0964,1,0,0
0,11350.0,67642.0,1,0,2.81,63.0,0,23659.0,209.6,1.0,0.0,60.1,765.0,1828.0,21066.0,1,0.271095268847382,0.1096,9716.0,0.0451,1,0,0
0,11612.0,30797.0,0,0,3.0,51.0,4,78656.0,28.8,0.866,0.5,75.9,24442.0,11323.0,42891.0,0,0.8724224354174944,0.4547,31279.0,0.115,0,0,1
0,11592.0,95710.0,1,0,2.76,47.0,1,45384.0,291.4,0.866,-0.5,51.0,15870.0,9309.0,20205.0,0,0.19152903754486778,0.5548,8613.0,0.0815,1,0,0
0,34064.0,156828.0,0,0,3.02,30.0,4,70470.0,157.3,0.5,0.866,70.5,23409.0,8480.0,38581.0,1,0.2199384203652614,0.4525,4517.0,0.2143,0,0,0
0,11236.0,39133.0,1,0,3.13,49.0,2,52303.0,148.7,0.5,0.866,62.2,16356.0,5874.0,30073.0,0,0.5701317296633982,0.425,18837.0,0.0488,1,0,0
0,8184.0,37276.0,1,1,2.91,61.0,3,72217.0,982.0,0.5,0.866,72.0,17702.0,33111.0,21404.0,0,0.45374720672621277,0.7036,13220.0,0.1556,0,0,0
0,2736.0,36309.0,0,1,1.5,12.0,2,60033.0,84.8,-0.0,1.0,82.1,3434.0,25111.0,31488.0,1,0.6244399825501544,0.4755,28752.0,0.0962,0,1,0
0,-951.0,18795.0,0,1,3.49,76.0,2,61037.0,181.5,-1.0,-0.0,50.9,27087.0,20260.0,13690.0,1,0.5471961250756411,0.7757,14641.0,0.0286,0,0,0
0,95183.0,266526.0,0,0,2.64,49.0,0,16695.0,140.8,-0.866,0.5,93.8,3210.0,0.0,13485.0,1,0.049361429537724114,0.1923,0.0,0.1172,0,1,0
0,1147.0,45561.0,1,1,2.84,44.0,0,18967.0,156.0,0.866,-0.5,60.2,1142.0,8456.0,9369.0,1,0.18697736833014866,0.506,8222.0,0.1364,0,1,0
0,8250.0,33925.0,0,1,2.05,19.0,3,74822.0,1306.0,0.866,-0.5,41.3,10423.0,29197.0,35202.0,0,0.7117726446831102,0.5295,26952.0,0.0645,0,0,0
0,1205.0,27965.0,1,1,3.06,43.0,0,13834.0,135.5,0.5,0.866,95.0,686.0,4067.0,9081.0,1,0.2811860187080788,0.3436,7876.0,0.1143,0,1,0
0,4673.0,47604.0,0,1,3.48,67.0,0,21368.0,69.8,0.866,-0.5,92.8,997.0,4807.0,15564.0,0,0.28284539456025376,0.2716,10891.0,0.1667,0,0,1
0,11925.0,38156.0,0,0,2.48,35.0,2,54953.0,903.5,0.5,-0.866,42.3,12260.0,7529.0,35164.0,0,0.653158172343582,0.3601,23239.0,0.0448,0,0,0
0,30881.0,177267.0,0,0,2.52,16.0,1,45441.0,91.7,-0.866,0.5,40.5,11521.0,3397.0,30523.0,1,0.1588823250601918,0.3283,0.0,0.0,0,1,0
0,7315.0,25614.0,0,1,3.44,99.0,1,51929.0,23.5,-0.866,0.5,69.4,27783.0,15114.0,9032.0,0,0.30202866615870255,0.8261,1717.0,0.1475,0,0,0
1,182.0,20791.0,1,1,2.84,40.0,2,36526.0,16.8,-1.0,-0.0,69.9,9444.0,12786.0,14296.0,0,0.5233074012680465,0.6086,14114.0,0.1607,0,0,0
1,22881.0,93647.0,1,0,2.95,56.0,1,27452.0,9.9,-0.0,1.0,42.3,11063.0,1147.0,15242.0,0,0.1508308897025838,0.4448,0.0,0.0571,0,0,0
0,12960.0,58268.0,1,0,3.1,43.0,3,52134.0,19.1,-0.5,0.866,41.7,11345.0,10860.0,29929.0,1,0.41449091931547677,0.4259,16969.0,0.1429,0,1,0
0,7054.0,53609.0,0,1,2.82,9.0,1,45013.0,86.5,0.866,0.5,67.0,11992.0,11312.0,21709.0,0,0.3400373027857091,0.5177,14655.0,0.102,0,0,1
0,15979.0,94178.0,1,0,3.38,92.0,1,50249.0,117.7,0.5,0.866,64.4,23527.0,8650.0,18072.0,1,0.1755486725065259,0.6404,2093.0,0.0811,0,1,0
0,18521.0,69455.0,0,0,3.12,60.0,1,35827.0,437.6,1.0,0.0,71.4,13506.0,3729.0,18592.0,0,0.23720423496254395,0.4811,71.0,0.069,0,0,1
0,2925.0,60858.0,1,1,3.47,45.0,1,40658.0,245.4,0.5,0.866,77.1,16331.0,15378.0,8949.0,1,0.13714983814723364,0.7799,6024.0,0.1525,0,1,0
0,6099.0,22878.0,0,1,2.31,15.0,1,46045.0,233.9,-0.866,0.5,71.2,10633.0,13612.0,21800.0,0,0.6693154473065996,0.5266,15701.0,0.0526,0,0,1
0,-1500.0,18939.0,0,1,2.62,67.0,2,53634.0,49.6,1.0,0.0,24.2,16209.0,30319.0,7106.0,1,0.31859917508650243,0.8675,8606.0,0.055,1,0,0
0,8877.0,38013.0,1,1,3.58,83.0,3,68536.0,320.9,0.5,0.866,100.0,21073.0,20058.0,27405.0,1,0.5428474097887283,0.6001,18528.0,0.0877,0,1,0
1,6563.0,28832.0,0,1,3.87,55.0,1,31993.0,158.1,1.0,0.0,70.3,14489.0,13895.0,3609.0,0,0.11796079763356473,0.8872,0.0,0.082,0,0,0
0,15344.0,76407.0,1,0,2.81,41.0,2,67421.0,191.7,0.866,-0.5,56.3,20284.0,12451.0,34686.0,0,0.37431837911132765,0.4855,19342.0,0.0946,0,0,0
0,9187.0,17239.0,1,0,1.5,,3,72977.0,197.5,1.0,0.0,63.1,6663.0,16465.0,49849.0,0,1.3588203841191355,0.3169,40662.0,0.3333,0,1,0
0,11890.0,45617.0,0,0,2.28,34.0,1,46383.0,33.6,0.866,0.5,73.6,10254.0,6478.0,29651.0,0,0.5007752879124893,0.3607,17761.0,0.359,0,1,0
0,7033.0,55569.0,0,1,2.4,32.0,0,20372.0,383.4,1.0,0.0,65.2,566.0,5332.0,14474.0,0,0.23150846764583746,0.2895,7441.0,0.0753,0,0,0
0,18772.0,61172.0,0,0,2.06,,1,36536.0,822.0,0.866,0.5,66.4,3809.0,4568.0,28159.0,0,0.3786418940642887,0.2293,9387.0,0.2188,1,0,0
1,12331.0,83889.0,0,0,3.89,81.0,4,66918.0,51.5,1.0,0.0,59.3,33362.0,14622.0,18934.0,1,0.20351210936498243,0.7171,6603.0,0.0556,1,0,0
0,2027.0,49756.0,0,1,3.14,49.0,0,15313.0,67.9,-0.5,-0.866,87.4,1542.0,4846.0,8925.0,1,0.1650058345842667,0.4172,6898.0,0.1507,0,0,0
0,13973.0,38926.0,0,0,2.74,55.0,4,77947.0,106.9,-0.5,0.866,59.9,24779.0,12624.0,40544.0,0,0.7137338141683337,0.4799,26571.0,0.0368,0,0,0
1,32978.0,154203.0,0,0,3.24,57.0,1,36226.0,23.6,0.5,0.866,83.3,14590.0,483.0,21153.0,0,0.12856910079470765,0.4161,0.0,0.0667,0,0,0
0,3733.0,49990.0,0,1,2.77,39.0,0,18125.0,86.8,-0.0,1.0,92.2,2358.0,6830.0,8937.0,1,0.16449697188140258,0.5069,5204.0,0.3019,0,1,0
0,51861.0,174866.0,0,0,2.9,48.0,2,62846.0,250.2,1.0,0.0,78.3,17670.0,2691.0,42485.0,0,0.21752781252857406,0.324,0.0,0.0652,1,0,0
0,9221.0,49807.0,0,0,3.47,62.0,2,46039.0,169.9,-0.866,0.5,60.1,16923.0,8954.0,20162.0,1,0.33989494389871516,0.5621,10941.0,0.0635,0,1,0
1,10392.0,62211.0,0,0,3.4,90.0,2,44061.0,105.2,0.0,-1.0,25.2,18752.0,5231.0,20078.0,0,0.27967510204986457,0.5443,9686.0,0.0229,0,0,0
0,7879.0,56960.0,1,1,3.44,86.0,1,46617.0,187.0,-0.866,0.5,51.3,25234.0,10915.0,10468.0,0,0.1687296032744876,0.7754,2589.0,0.2903,0,1,0
0,24032.0,74345.0,0,0,2.46,50.0,4,50701.0,51.1,0.5,0.866,100.0,14850.0,6417.0,29434.0,1,0.33353936853657545,0.4195,5402.0,0.1692,0,0,0
0,17503.0,46523.0,0,0,2.28,12.0,3,77214.0,74.9,0.5,0.866,68.8,10617.0,9902.0,56695.0,1,0.7968763663224222,0.2657,39192.0,0.1316,0,1,0
0,16968.0,67455.0,1,0,3.15,65.0,1,31859.0,70.2,0.5,0.866,42.8,12063.0,3215.0,16581.0,1,0.21977789383790808,0.4796,0.0,0.0833,0,1,0
0,33286.0,189508.0,0,0,3.11,69.0,1,46058.0,104.2,0.866,0.5,58.1,18291.0,2532.0,25235.0,1,0.12504548897422443,0.4521,0.0,0.0222,0,1,0
0,25629.0,133943.0,0,0,2.13,9.0,0,20275.0,834.1,0.0,-1.0,37.1,1745.0,0.0,18530.0,0,0.1295359213490339,0.0861,0.0,0.0385,0,1,0
0,25711.0,134609.0,0,0,3.21,48.0,1,43362.0,986.8,0.866,-0.5,51.9,14365.0,4189.0,24808.0,0,0.16915188274531232,0.4279,0.0,0.0493,1,0,0
0,-1500.0,23952.0,0,1,3.05,44.0,1,46033.0,305.0,0.0,-1.0,51.1,16194.0,24773.0,5066.0,0,0.19185926127444336,0.8899,6566.0,0.1569,0,0,0
0,-1500.0,26912.0,1,1,3.1,40.0,4,100266.0,143.5,-0.0,1.0,46.4,30512.0,44347.0,25407.0,0,0.6647991450444571,0.7466,26907.0,0.084,0,0,1
0,12112.0,73628.0,0,0,3.23,77.0,3,67621.0,30.3,0.5,0.866,64.2,21128.0,13499.0,32994.0,1,0.3702523523524199,0.5121,20882.0,0.0492,0,0,0
0,28751.0,109637.0,0,0,3.16,73.0,1,40009.0,159.6,0.866,0.5,25.1,14362.0,3126.0,22521.0,1,0.18681146206680668,0.4371,0.0,0.0515,0,1,0
0,10184.0,43314.0,0,0,3.54,71.0,3,90923.0,55.3,0.866,0.5,73.8,29629.0,15840.0,45454.0,0,0.7175470673834805,0.5001,35270.0,0.2927,1,0,0
0,9371.0,38091.0,0,0,2.86,49.0,3,74275.0,702.0,-0.5,-0.866,83.2,14420.0,15424.0,44431.0,0,0.7730668037358188,0.4018,35060.0,0.0811,0,1,0
0,41578.0,171711.0,0,0,2.26,18.0,1,50465.0,23.5,0.5,0.866,29.7,13350.0,1971.0,35144.0,1,0.18623057329066997,0.3036,0.0,0.0297,0,0,0
0,34273.0,103139.0,0,0,3.03,86.0,0,15034.0,189.7,0.866,0.5,81.0,2161.0,0.0,12873.0,1,0.1176052420742634,0.1437,0.0,0.1053,0,1,0
0,38324.0,134827.0,0,0,2.88,45.0,1,34086.0,50.6,0.866,-0.5,71.9,12056.0,0.0,22030.0,0,0.15134675249452406,0.3537,0.0,0.0476,0,0,1
0,8667.0,45805.0,0,1,2.28,21.0,1,41249.0,125.4,0.5,0.866,69.4,9027.0,13106.0,19116.0,1,0.34875365319072266,0.5366,10449.0,0.1333,1,0,0
0,8868.0,43286.0,0,1,3.14,59.0,1,44348.0,255.0,-0.5,0.866,54.7,17365.0,13653.0,13330.0,0,0.26849925303500694,0.6994,4462.0,0.093,0,1,0
0,22410.0,124642.0,1,0,3.47,56.0,1,42789.0,370.5,-0.0,1.0,61.0,15859.0,3024.0,23906.0,1,0.17546476933074148,0.4413,1496.0,0.0725,0,0,0
0,3864.0,52096.0,1,1,3.45,76.0,1,42781.0,118.9,-0.866,0.5,74.3,20562.0,19482.0,2737.0,1,0.05116828657439943,0.936,0.0,0.1111,0,1,0
0,9807.0,40546.0,1,0,3.85,99.0,0,14394.0,281.8,1.0,0.0,68.9,3028.0,771.0,10595.0,0,0.23214293511101042,0.2639,788.0,0.2778,0,0,0
0,5296.0,32614.0,1,1,3.75,81.0,1,46121.0,63.2,0.5,-0.866,100.0,23517.0,14579.0,8025.0,1,0.22001867396668484,0.826,2729.0,0.3519,0,0,0
0,5854.0,43559.0,0,1,3.43,82.0,0,18413.0,164.0,0.5,0.866,51.4,4836.0,5268.0,8309.0,0,0.17462535015948427,0.5487,2455.0,0.0566,0,1,0
0,19627.0,118191.0,1,0,2.55,12.0,1,35213.0,362.9,-1.0,-0.0,89.2,5502.0,2240.0,27471.0,1,0.2089634877403758,0.2199,7844.0,0.1,0,0,1
0,-1228.0,21227.0,1,1,3.44,59.0,2,54295.0,179.6,0.5,0.866,64.5,19180.0,16461.0,18654.0,0,0.630633275170703,0.6564,19882.0,0.1143,0,0,0
0,16008.0,99004.0,0,0,3.39,71.0,3,71024.0,72.7,0.5,-0.866,52.1,18686.0,13217.0,39121.0,1,0.3329660972919253,0.4492,23113.0,0.1132,0,0,1
0,11887.0,37801.0,1,0,3.43,47.0,1,49878.0,94.5,0.5,0.866,84.9,20568.0,7360.0,21950.0,0,0.4578677869012127,0.5599,10063.0,0.2143,0,0,1
0,9733.0,54100.0,0,0,2.81,52.0,4,71865.0,368.1,-1.0,-0.0,50.1,24169.0,13900.0,33796.0,0,0.4853231833535676,0.5297,24063.0,0.1143,0,0,1
0,19808.0,56653.0,0,0,2.49,32.0,1,49481.0,40.3,0.866,-0.5,91.4,12814.0,6144.0,30523.0,1,0.431002891896003,0.3831,10715.0,0.0702,0,0,0
0,10527.0,53694.0,0,0,3.3,70.0,0,21209.0,47.0,0.5,0.866,49.4,4055.0,2414.0,14740.0,0,0.2425539448340331,0.305,4213.0,0.1875,0,1,0
0,4419.0,51188.0,0,1,1.9,10.0,2,51196.0,238.3,0.5,0.866,85.7,7881.0,22230.0,21085.0,0,0.3449363150333423,0.5882,16666.0,0.1765,0,0,0
0,11755.0,45710.0,0,0,2.85,47.0,4,83961.0,79.9,0.866,0.5,72.7,23871.0,10320.0,49770.0,0,0.7365897384027821,0.4072,38015.0,0.0561,0,0,0
0,8335.0,41713.0,1,1,3.6,44.0,1,50238.0,27.6,-0.0,1.0,53.9,20061.0,20322.0,9855.0,0,0.2121230480307443,0.8038,1520.0,0.08,0,1,0
0,41335.0,162793.0,0,0,2.84,35.0,2,62683.0,523.3,0.5,0.866,45.1,14722.0,5591.0,42370.0,0,0.231349787861309,0.3241,1035.0,0.0312,0,1,0
1,20856.0,64089.0,0,0,2.18,30.0,1,32666.0,11.6,1.0,0.0,43.2,8103.0,2875.0,21688.0,1,0.2914748706904772,0.3361,832.0,0.3333,0,0,0
0,11073.0,57487.0,0,0,3.13,42.0,4,76094.0,102.8,0.866,0.5,46.6,25337.0,12554.0,38203.0,1,0.5095848543298577,0.4979,27130.0,0.0532,0,0,0
0,4619.0,39571.0,1,1,2.23,13.0,0,15621.0,66.1,0.0,-1.0,82.2,975.0,3544.0,11102.0,1,0.24732871810256477,0.2893,6483.0,0.0685,1,0,0
0,10730.0,46924.0,1,0,3.48,68.0,1,50403.0,92.7,-0.866,-0.5,61.3,21988.0,10673.0,17742.0,0,0.3207057388989621,0.648,7012.0,0.1111,0,0,1
0,14063.0,39670.0,0,0,2.81,43.0,4,62496.0,50.0,-0.5,0.866,68.0,20760.0,9339.0,32397.0,0,0.5970216684625623,0.4816,18334.0,0.099,0,1,0
0,18148.0,109212.0,1,0,3.03,65.0,0,18615.0,268.2,1.0,0.0,67.8,2473.0,106.0,16036.0,0,0.13697545502707772,0.1385,0.0,0.0797,1,0,0
0,5714.0,36586.0,1,1,2.43,36.0,4,87962.0,142.3,1.0,0.0,45.2,22028.0,42774.0,23160.0,1,0.49041881398832804,0.7367,17446.0,0.0851,0,0,0
0,7044.0,12490.0,1,1,3.19,54.0,2,50060.0,355.9,0.866,0.5,72.3,13751.0,13868.0,22441.0,0,1.0284401506911072,0.5517,15397.0,0.0805,0,1,0
0,11290.0,65643.0,1,0,2.51,14.0,4,77005.0,66.8,-0.866,-0.5,71.5,15571.0,10662.0,50772.0,1,0.5729549952315395,0.3407,39482.0,0.0643,0,0,1
0,8231.0,51474.0,0,1,2.52,77.0,3,57863.0,1189.8,-0.0,1.0,21.4,16305.0,13910.0,27648.0,0,0.42989752424874944,0.5222,19417.0,0.0161,0,1,0
0,5572.0,41284.0,0,1,1.81,10.0,3,68790.0,17.1,0.866,0.5,51.2,9460.0,34293.0,25037.0,1,0.47405789957377614,0.636,19465.0,0.0875,0,0,0
0,38613.0,121336.0,1,0,2.56,50.0,0,16517.0,24.0,-0.5,-0.866,46.8,0.0,0.0,16517.0,1,0.12760134459372177,0.0,0.0,0.0275,0,1,0
0,-1500.0,8794.0,0,1,3.2,32.0,3,64966.0,798.4,-1.0,-0.0,33.0,14378.0,33953.0,16635.0,0,1.061809982144005,0.7439,18135.0,0.0168,0,1,0
0,29223.0,195809.0,0,0,3.12,55.0,0,20442.0,208.4,-1.0,-0.0,58.2,3313.0,0.0,17129.0,0,0.0838814839807021,0.1621,0.0,0.1429,0,1,0
0,26989.0,134507.0,0,0,2.98,49.0,4,83660.0,181.3,0.5,-0.866,64.2,26469.0,13884.0,43307.0,1,0.27914574142949455,0.4823,16318.0,0.1053,0,1,0
0,11025.0,40047.0,0,0,3.81,80.0,4,71315.0,199.3,1.0,0.0,84.6,35248.0,14742.0,21325.0,1,0.4269003888282294,0.701,10300.0,0.0952,0,1,0
0,7433.0,45499.0,0,1,2.67,53.0,1,46262.0,230.8,0.5,-0.866,73.7,14392.0,11821.0,20049.0,0,0.3650596934731255,0.5666,12616.0,0.0654,0,0,0
0,15991.0,90505.0,0,0,3.44,68.0,4,72469.0,173.6,0.5,0.866,57.3,32096.0,8884.0,31489.0,0,0.2985478257620869,0.5655,15498.0,0.0684,0,1,0
0,12919.0,92270.0,0,0,3.88,83.0,0,18131.0,46.0,-0.0,1.0,47.4,2948.0,871.0,14312.0,1,0.14418692031249758,0.2106,1393.0,0.0352,0,0,0
0,9865.0,39879.0,0,0,3.45,72.0,4,65513.0,299.2,0.5,0.866,94.7,28358.0,8677.0,28478.0,0,0.5388881615308743,0.5653,18613.0,0.0887,1,0,0
0,4194.0,19652.0,0,1,3.32,67.0,2,52915.0,253.6,0.866,0.5,71.0,18621.0,15584.0,18710.0,0,0.668905716186911,0.6464,14516.0,0.1579,0,0,1
0,60336.0,288329.0,0,0,3.17,46.0,0,14091.0,567.8,0.5,-0.866,79.9,0.0,0.0,14091.0,1,0.04774199598542116,0.0,0.0,0.0814,0,1,0
0,26423.0,125293.0,0,0,3.04,69.0,1,54512.0,807.8,0.866,-0.5,34.7,22314.0,5887.0,26311.0,0,0.1906203596086497,0.5173,0.0,0.0625,0,0,1
0,11896.0,70469.0,0,0,3.28,58.0,3,82886.0,179.3,0.5,0.866,34.3,22922.0,11650.0,48314.0,0,0.5221215835078422,0.4171,36418.0,0.0645,0,0,0
0,9920.0,71436.0,0,0,2.7,42.0,0,25143.0,34.9,0.866,-0.5,52.6,1506.0,4085.0,19552.0,1,0.24192605061357675,0.2224,9632.0,0.0661,0,1,0
0,18897.0,98454.0,0,0,3.1,78.0,1,50129.0,814.8,0.0,-1.0,75.9,21715.0,6384.0,22030.0,1,0.20196077204630308,0.5605,3133.0,0.15,0,1,0
0,33899.0,107319.0,0,0,2.91,89.0,2,57901.0,43.5,1.0,0.0,89.7,22792.0,6486.0,28623.0,0,0.23641509350744977,0.5057,0.0,0.0909,0,1,0
0,-1500.0,14014.0,0,1,2.13,28.0,1,35200.0,180.7,0.5,-0.866,45.5,5833.0,11534.0,17833.0,0,0.8208805470694969,0.4934,19333.0,0.0333,0,0,1
0,8726.0,48892.0,0,1,3.09,36.0,0,21623.0,96.8,0.5,0.866,72.3,1627.0,3627.0,16369.0,1,0.28878146789508186,0.243,7643.0,0.1273,1,0,0
0,8678.0,45366.0,1,1,2.56,35.0,0,22401.0,80.6,-0.5,0.866,65.2,2170.0,7040.0,13191.0,0,0.25526218119566974,0.4111,4513.0,0.122,0,1,0
0,7925.0,56037.0,1,1,2.79,69.0,2,49247.0,282.7,-0.0,1.0,36.0,15746.0,14786.0,18715.0,1,0.288181947493432,0.62,10790.0,0.0217,0,1,0
0,33943.0,109642.0,0,0,3.48,70.0,4,82723.0,163.8,0.5,-0.866,43.9,36006.0,10532.0,36185.0,0,0.2851789422336624,0.5626,2242.0,0.0381,0,1,0
0,3541.0,17346.0,1,1,3.28,76.0,2,56998.0,217.2,0.866,-0.5,62.1,22153.0,20102.0,14743.0,0,0.6151315835752064,0.7413,11202.0,0.0778,0,0,0
0,819.0,23828.0,0,1,3.3,77.0,1,44746.0,53.8,-0.5,-0.866,34.4,17040.0,23537.0,4169.0,1,0.16126814759612226,0.9068,3350.0,0.045,0,0,0
0,3127.0,38528.0,0,1,2.72,35.0,3,77075.0,105.5,-0.866,0.5,100.0,14268.0,21442.0,41365.0,1,0.7292862271758186,0.4633,38238.0,0.121,1,0,0
0,6821.0,70342.0,0,1,2.6,64.0,2,58886.0,56.5,0.5,0.866,43.7,17362.0,19274.0,22250.0,0,0.274824770449225,0.6222,15429.0,0.0938,0,0,1
0,25097.0,114592.0,1,0,1.7,11.0,0,16548.0,102.8,0.866,-0.5,55.9,0.0,0.0,16548.0,1,0.13488048219381815,0.0,0.0,0.037,1,0,0
0,40634.0,203730.0,0,0,2.56,38.0,1,49426.0,111.8,1.0,0.0,67.6,16589.0,2445.0,30392.0,0,0.13906604812299744,0.3851,0.0,0.0458,0,0,0
0,9569.0,51217.0,1,0,2.24,24.0,4,62548.0,878.6,0.5,0.866,71.2,14070.0,8109.0,40369.0,0,0.5812095273190806,0.3546,30800.0,0.0737,0,0,0
0,21914.0,114456.0,1,0,2.14,7.0,1,47253.0,96.5,1.0,0.0,76.1,7545.0,3626.0,36082.0,1,0.2739887453197784,0.2364,14168.0,0.0648,0,1,0
0,29978.0,104958.0,0,0,3.51,64.0,3,74774.0,15.0,-0.866,0.5,36.5,20757.0,11126.0,42891.0,0,0.34259630332917296,0.4264,12913.0,0.0435,1,0,0
0,8230.0,92967.0,1,1,2.85,36.0,1,41676.0,548.2,0.5,0.866,42.4,12195.0,11959.0,17522.0,0,0.17269200781811156,0.5796,9292.0,0.0426,0,0,0
0,8848.0,61853.0,1,1,3.24,94.0,1,50674.0,203.1,0.5,0.866,68.6,24218.0,15719.0,10737.0,1,0.16007594784663493,0.7881,1889.0,0.0667,0,0,0
0,9915.0,47209.0,0,0,3.31,80.0,2,44720.0,110.4,0.0,-1.0,42.0,16559.0,8878.0,19283.0,1,0.34252530833429023,0.5688,9368.0,0.0635,0,0,0
0,1668.0,29229.0,0,1,3.73,70.0,2,57690.0,80.1,0.866,0.5,48.8,23449.0,21220.0,13021.0,1,0.3684552824742637,0.7743,11353.0,0.0833,0,0,1
0,6247.0,27869.0,0,1,2.74,69.0,1,45934.0,46.9,0.5,0.866,48.4,14821.0,18329.0,12784.0,0,0.3775456281100305,0.7217,6537.0,0.0759,0,0,1
1,18069.0,80813.0,0,0,3.18,80.0,0,22984.0,280.7,-0.5,0.866,39.3,3850.0,850.0,18284.0,1,0.2040015057858433,0.2045,215.0,0.082,0,1,0
0,5495.0,60525.0,0,1,3.39,61.0,1,48012.0,133.8,1.0,0.0,34.9,17614.0,20115.0,10283.0,1,0.15691827507141876,0.7858,4788.0,0.1613,0,0,0
0,12796.0,46669.0,0,0,3.18,69.0,1,35040.0,20.4,0.866,0.5,42.7,15494.0,5129.0,14417.0,1,0.2691870898155366,0.5886,1621.0,0.0833,0,0,1
0,33015.0,101586.0,0,0,1.62,,3,67903.0,178.7,0.866,-0.5,53.5,6925.0,7969.0,53009.0,1,0.41989384476028535,0.2193,19994.0,0.12,0,1,0
0,9897.0,54483.0,0,0,2.94,66.0,4,93252.0,449.6,0.5,0.866,83.2,32597.0,20149.0,40506.0,1,0.5558945871335689,0.5656,30609.0,0.1077,0,0,0
0,13730.0,32614.0,0,0,3.34,74.0,4,75463.0,149.3,0.866,0.5,98.5,30166.0,12807.0,32490.0,0,0.691245373270349,0.5695,18760.0,0.2209,0,0,0
0,6982.0,51954.0,1,1,3.78,79.0,1,40009.0,49.2,0.866,-0.5,80.7,21157.0,10899.0,7953.0,1,0.1424539677949335,0.8012,971.0,0.0984,0,1,0
0,28408.0,113647.0,0,0,3.42,55.0,1,44774.0,44.8,0.5,0.866,67.1,17348.0,3454.0,23972.0,1,0.19136388477818356,0.4646,0.0,0.25,0,1,0
0,4581.0,30124.0,1,1,3.22,63.0,3,87102.0,48.4,-0.5,0.866,76.2,22372.0,23856.0,40874.0,1,0.8573471962402051,0.5307,36293.0,0.2105,1,0,0
0,16629.0,73180.0,0,0,3.06,64.0,0,16880.0,626.2,0.866,0.5,59.1,901.0,64.0,15915.0,0,0.19679957597460782,0.0572,0.0,0.0698,0,1,0
0,14406.0,60482.0,0,0,3.22,80.0,1,40285.0,117.5,0.866,0.5,66.5,21985.0,6737.0,11563.0,1,0.1749612023876622,0.713,0.0,0.1961,0,1,0
0,7718.0,36396.0,0,1,3.24,72.0,3,69951.0,21.7,-0.5,-0.866,70.3,19523.0,18659.0,31769.0,0,0.6274880317536711,0.5458,24051.0,0.0303,0,1,0
0,9762.0,50959.0,0,0,2.85,61.0,4,70508.0,189.7,-0.866,0.5,64.5,25301.0,13294.0,31913.0,0,0.4862460047916001,0.5474,22151.0,0.0571,0,1,0
0,884.0,20300.0,0,1,3.42,61.0,4,84372.0,146.9,0.5,0.866,80.0,33464.0,30193.0,20715.0,0,0.7032955116117604,0.7545,19831.0,0.0991,0,0,0
0,9129.0,68114.0,0,0,2.08,,2,53886.0,79.1,0.866,-0.5,72.3,9244.0,8411.0,36231.0,1,0.4265087950365134,0.3276,27102.0,0.0431,0,1,0
0,1645.0,23562.0,1,1,3.04,35.0,1,46583.0,43.4,-0.866,-0.5,47.3,17494.0,15050.0,14039.0,1,0.4673751778920435,0.6986,12394.0,0.0267,0,0,0
0,28198.0,136237.0,0,0,3.27,61.0,1,52332.0,41.5,-0.866,0.5,66.3,18427.0,4719.0,29186.0,1,0.19408542371419663,0.4423,988.0,0.1529,0,1,0
